num,admiration,adoration,aesthetic_appreciation,amusement,anger,anxiety,awe,awkwardness,boredom,calmness,confusion,contempt,craving,disappointment,disgust,empathic_pain,entrancement,envy,excitement,fear,guilt,horror,interest,joy,nostalgia,pride,relief,romance,sadness,satisfaction,sexual_desire,surprise,sympathy,triumph,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
1072,0.090909,0.0,0.0,0.18182,0.0,0.090909,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.090909,0.0,0.0,0.090909,0.0,0.090909,0.090909,0.0,0.090909,0.18182,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.45455,0.0,0.090909,3.7778,6.7778,6.2222,2.8889,3.8889,4.5556,4.7778,3.6667,4.6667,3.1111,4.7778,1.8889,7.6667,4.6667
1073,0.090909,0.0,0.090909,0.090909,0.0,0.45455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.1111,7.3333,3.0,4.7778,5.0,4.2222,5.3333,4.6667,3.8889,5.4444,2.2222,6.7778,4.3333
1074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.63636,0.0,0.0,0.18182,0.0,0.0,0.0,5.3333,5.8889,6.2222,5.1111,6.0,7.4444,4.6667,2.3333,5.8889,6.2222,3.0,6.6667,6.4444,8.0
1075,0.0,0.0,0.090909,0.27273,0.0,0.0,0.18182,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.090909,0.0,0.0,0.0,0.45455,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.090909,0.0,0.0,7.2222,4.7778,6.3333,4.2222,4.4444,7.7778,5.0,3.6667,6.2222,4.6667,3.0,6.6667,6.7778,5.5556
1076,0.0,0.0,0.0,0.090909,0.0,0.090909,0.090909,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36364,0.0,0.18182,0.0,0.090909,0.0,0.090909,0.27273,0.0,0.0,0.0,0.0,0.27273,0.090909,0.0,3.0,7.4444,6.7778,3.4444,6.2222,3.1111,4.3333,3.2222,5.0,5.5556,4.1111,3.1111,6.2222,4.5556
1077,0.0,0.18182,0.0,0.27273,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.36364,0.0,7.0,5.3333,5.7778,3.2222,6.3333,5.5556,4.2222,4.0,2.7778,5.4444,4.2222,6.4444,4.6667,5.3333
1078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18182,0.090909,0.0,0.0,0.72727,0.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,6.4444,5.1111,4.6667,4.6667,4.4444,7.1111,4.5556,2.3333,6.1111,5.1111,2.5556,7.3333,5.6667,5.7778
1079,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45455,0.0,0.36364,0.0,0.0,0.0,0.0,0.36364,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,2.7778,6.5556,7.4444,2.1111,5.2222,2.6667,3.2222,4.3333,3.0,5.4444,4.7778,1.7778,7.4444,1.8889
1080,0.0,0.0,0.54545,0.0,0.0,0.0,0.18182,0.0,0.090909,0.090909,0.090909,0.090909,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,6.7778,6.4444,6.0,5.1111,5.2222,7.0,4.4444,2.8889,6.4444,5.2222,2.1111,6.4444,5.8889,7.8889
1081,0.083333,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.041667,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.16667,0.0,0.041667,0.0,0.083333,5.6667,4.4444,5.7778,6.0,4.3333,6.7778,5.2222,2.3333,5.4444,5.0,3.0,5.8889,5.8889,5.8889
1082,0.125,0.16667,0.0,0.41667,0.083333,0.083333,0.29167,0.041667,0.0,0.0,0.0,0.041667,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.16667,0.0,0.041667,0.0,0.0,0.0,0.083333,0.0,0.25,0.0,0.0,0.125,0.083333,0.0,6.2222,6.4444,5.7778,4.6667,6.5556,6.3333,5.8889,2.8889,5.4444,5.1111,4.4444,5.1111,6.0,6.5556
1083,0.083333,0.083333,0.0,0.58333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.16667,0.75,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,6.8889,6.6667,6.3333,5.1111,5.4444,6.2222,5.6667,1.6667,6.6667,7.0,4.8889,7.4444,5.5556,7.0
1084,0.125,0.16667,0.0,0.33333,0.0,0.0,0.33333,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.125,0.083333,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.29167,0.0,0.16667,6.2222,6.3333,6.0,5.8889,6.1111,7.3333,6.5556,2.4444,6.2222,4.6667,4.0,4.6667,7.4444,7.0
1085,0.0,0.083333,0.25,0.41667,0.0,0.083333,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.20833,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3333,5.4444,4.6667,5.3333,4.8889,6.1111,5.2222,2.8889,5.1111,4.3333,4.4444,5.2222,5.6667,5.5556
1086,0.29167,0.25,0.0,0.16667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.125,0.41667,0.083333,0.16667,0.16667,0.16667,0.0,0.083333,0.0,0.083333,0.0,0.16667,7.1111,7.0,6.6667,6.1111,6.8889,7.3333,5.5556,1.7778,7.1111,7.0,3.6667,7.2222,6.5556,8.0
1087,0.0,0.16667,0.0,0.75,0.0,0.0,0.0,0.083333,0.125,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,4.6667,5.4444,5.2222,5.1111,3.3333,5.1111,4.8889,2.1111,5.0,3.3333,3.8889,3.7778,5.6667,6.3333
1088,0.0,0.083333,0.0,0.41667,0.0,0.0,0.0,0.16667,0.083333,0.0,0.20833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.041667,0.16667,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.29167,0.083333,0.0,4.4444,5.1111,5.1111,4.0,4.3333,5.8889,4.5556,4.1111,5.1111,5.3333,4.3333,4.7778,6.1111,5.0
1089,0.0,0.0,0.0,0.58333,0.0,0.0,0.0,0.16667,0.16667,0.0,0.083333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.083333,0.25,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,3.5556,6.1111,5.2222,5.2222,4.0,4.4444,5.5556,3.3333,5.3333,4.5556,4.0,5.4444,6.3333,6.0
1090,0.083333,0.083333,0.083333,0.083333,0.0,0.041667,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.083333,0.16667,0.0,0.083333,0.125,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.20833,0.16667,0.083333,2.4444,4.2222,5.4444,2.7778,4.0,2.7778,4.2222,6.3333,3.1111,3.2222,4.5556,1.7778,2.3333,2.3333
1091,0.0,0.16667,0.0,0.66667,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.083333,0.0,0.125,0.083333,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.125,0.083333,0.0,5.5556,6.4444,6.3333,5.4444,5.7778,5.7778,5.2222,4.1111,4.0,5.3333,3.7778,5.2222,4.2222,5.3333
1092,0.0,0.41667,0.0,0.33333,0.0,0.0,0.33333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,6.7778,6.1111,4.5556,6.3333,6.3333,6.5556,4.4444,2.3333,5.8889,5.0,2.6667,6.6667,5.7778,7.3333
1093,0.083333,0.33333,0.0,0.25,0.0,0.0,0.41667,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.58333,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,7.7778,6.0,6.3333,6.6667,6.6667,7.4444,4.7778,2.0,7.3333,5.7778,2.7778,7.5556,7.0,7.6667
1094,0.0,0.083333,0.0,0.25,0.0,0.125,0.0,0.125,0.16667,0.083333,0.125,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.16667,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,4.5556,6.6667,6.0,4.0,4.1111,5.1111,5.2222,3.2222,5.6667,4.2222,4.0,5.3333,5.2222,4.8889
1095,0.0,0.0,0.041667,0.25,0.0,0.0,0.16667,0.0,0.083333,0.0,0.16667,0.0,0.0,0.0,0.083333,0.0,0.041667,0.0,0.0,0.083333,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.16667,0.0,0.0,1.8889,5.8889,6.4444,5.0,4.3333,5.0,4.2222,3.3333,5.5556,4.1111,3.1111,3.3333,4.2222,3.3333
1096,0.0,0.0,0.0,0.0,0.0,0.29167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.33333,0.0,0.083333,0.125,0.0,0.0,0.0,0.33333,0.0,0.16667,0.0,0.0,0.083333,0.25,0.0,2.0,6.0,6.7778,4.3333,6.2222,4.1111,4.3333,2.7778,4.7778,6.6667,3.5556,2.8889,5.5556,3.3333
1097,0.083333,0.41667,0.083333,0.66667,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.125,0.29167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8889,6.6667,6.6667,6.6667,6.7778,6.7778,5.3333,2.6667,7.0,5.6667,2.0,7.5556,6.8889,7.5556
1098,0.16667,0.25,0.083333,0.41667,0.0,0.0,0.25,0.0,0.083333,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.25,0.083333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,5.7778,6.0,7.2222,6.0,6.1111,6.4444,5.1111,2.3333,6.0,4.7778,3.8889,4.7778,6.7778,6.8889
1099,0.0,0.083333,0.25,0.29167,0.0,0.0,0.29167,0.083333,0.0,0.083333,0.16667,0.0,0.0,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.16667,0.0,0.0,0.0,0.0,0.083333,0.0,0.20833,0.0,0.0,7.2222,7.1111,7.0,4.1111,4.6667,6.5556,4.6667,4.2222,5.1111,4.4444,3.4444,6.5556,7.4444,6.3333
1100,0.0,0.16667,0.0,0.25,0.20833,0.041667,0.083333,0.0,0.0,0.0,0.29167,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29167,0.083333,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.041667,0.0,0.0,6.0,6.1111,6.4444,5.4444,6.6667,7.3333,6.0,2.7778,4.8889,4.4444,2.6667,5.3333,6.8889,6.2222
1101,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.083333,0.16667,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.66667,0.0,0.0,0.0,0.16667,0.0,4.2222,5.3333,6.1111,4.5556,5.5556,3.7778,5.2222,4.6667,2.6667,4.4444,3.6667,3.1111,3.7778,2.7778
1102,0.0,0.375,0.0,0.54167,0.0,0.0,0.41667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,8.1111,6.8889,6.8889,6.2222,7.2222,6.4444,5.3333,1.8889,6.6667,5.6667,3.2222,7.6667,6.3333,7.4444
1103,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.33333,0.0,0.16667,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041667,0.0,0.0,2.0,6.3333,6.6667,4.5556,3.2222,4.2222,4.4444,6.2222,5.1111,3.2222,5.1111,1.6667,4.0,1.6667
1104,0.0,0.0,0.0,0.33333,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.16667,0.083333,0.25,3.4444,5.7778,7.3333,6.4444,5.2222,5.2222,4.3333,2.5556,5.2222,4.6667,3.0,5.4444,5.6667,5.3333
1105,0.083333,0.0,0.083333,0.29167,0.0,0.0,0.0,0.0,0.20833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.083333,0.083333,0.66667,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,7.2222,6.2222,6.7778,5.6667,4.8889,7.0,5.7778,1.6667,6.5556,5.4444,4.3333,6.1111,6.6667,7.1111
1106,0.083333,0.16667,0.0,0.75,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.16667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,5.5556,5.1111,6.1111,4.7778,6.2222,5.1111,5.0,2.3333,5.2222,4.6667,3.6667,4.7778,6.7778,5.6667
1107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0.66667,0.0,0.0,0.5,0.0,0.0,0.0,7.5556,7.4444,6.6667,6.6667,6.4444,7.3333,5.5556,1.8889,6.6667,6.2222,3.6667,6.3333,7.4444,7.7778
1108,0.0,0.083333,0.25,0.16667,0.0,0.0,0.16667,0.0,0.083333,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,3.4444,6.6667,6.5556,3.5556,3.7778,4.8889,5.0,2.3333,5.1111,3.5556,3.1111,4.6667,6.2222,6.4444
1109,0.0,0.0,0.0,0.083333,0.083333,0.29167,0.0,0.083333,0.0,0.0,0.083333,0.0,0.0,0.0,0.33333,0.0,0.0,0.0,0.0,0.33333,0.0,0.20833,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,2.6667,6.7778,6.7778,2.6667,6.2222,3.8889,3.6667,5.8889,4.0,3.7778,5.7778,3.1111,6.5556,3.2222
1110,0.083333,0.0,0.25,0.16667,0.0,0.0,0.083333,0.083333,0.16667,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.16667,0.0,0.0,0.0,0.0,0.0,0.125,0.083333,0.0,0.0,0.0,0.083333,0.0,0.0,0.0,0.0,0.0,0.0,5.7778,6.6667,6.6667,4.8889,3.5556,6.3333,4.1111,3.4444,4.7778,4.1111,2.8889,5.5556,6.7778,6.7778
1111,0.0,0.0,0.0,0.090909,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45455,0.0,0.72727,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,1.7778,6.2222,5.5556,3.1111,3.2222,2.6667,4.0,5.0,3.6667,3.6667,4.7778,2.3333,3.1111,1.8889
1112,0.090909,0.18182,0.0,0.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.090909,0.45455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,7.7778,7.0,6.4444,6.3333,6.5556,7.1111,4.2222,1.4444,6.7778,6.7778,2.7778,6.6667,7.8889,8.3333
1113,0.0,0.45455,0.0,0.36364,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.27273,0.0,0.0,0.090909,0.0,0.0,0.27273,0.0,0.0,0.090909,0.0,7.6667,5.8889,6.4444,4.6667,6.8889,6.8889,4.1111,2.3333,6.7778,6.2222,3.1111,6.1111,7.7778,8.4444
1114,0.0,0.0,0.0,0.0,0.0,0.45455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.45455,0.0,0.090909,0.0,0.0,0.0,0.0,0.36364,0.0,0.090909,0.0,0.0,0.27273,0.0,0.0,2.8889,6.8889,6.8889,3.1111,4.6667,2.5556,4.4444,5.5556,4.6667,4.2222,4.8889,2.0,7.6667,2.7778
1115,0.090909,0.0,0.090909,0.090909,0.0,0.36364,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.54545,0.0,0.090909,0.18182,0.0,0.0,0.0,0.090909,0.0,0.0,0.090909,0.0,0.090909,0.0,0.0,2.1111,6.8889,6.4444,3.6667,5.8889,1.7778,3.5556,4.3333,3.7778,4.4444,5.1111,2.1111,4.1111,3.0
1116,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.090909,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.63636,0.0,0.0,0.0,5.8889,5.8889,4.8889,4.8889,5.3333,5.6667,5.1111,4.7778,5.0,4.8889,3.8889,4.8889,6.0,5.8889
1117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.54545,0.18182,0.0,0.0,0.0,0.0,0.0,0.090909,0.27273,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,2.4444,3.8889,5.7778,5.6667,3.2222,6.6667,4.0,3.7778,3.7778,2.6667,3.7778,4.8889,4.5556,2.8889
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.090909,0.0,0.0,0.0,0.0,0.45455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36364,0.0,0.0,0.0,2.4444,4.8889,4.2222,3.5556,2.2222,5.0,5.6667,6.0,5.3333,2.1111,5.2222,4.1111,3.4444,2.8889
1119,0.0,0.0,0.0,0.0,0.27273,0.27273,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.18182,0.0,0.18182,0.090909,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.090909,0.0,2.0,6.2222,7.3333,4.5556,3.7778,1.3333,5.5556,3.7778,2.3333,4.0,5.5556,1.5556,2.7778,2.6667
1120,0.0,0.0,0.63636,0.0,0.0,0.0,0.18182,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.45455,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4444,6.6667,7.7778,6.2222,4.7778,7.8889,5.1111,2.2222,5.7778,4.2222,2.7778,6.3333,6.3333,6.7778
1121,0.0,0.0,0.45455,0.18182,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.0,0.36364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,7.7778,7.5556,7.2222,5.8889,4.3333,8.5556,5.2222,2.5556,7.1111,5.2222,2.5556,7.4444,7.6667,6.5556
1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.54545,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,1.7778,5.3333,5.2222,3.0,3.7778,3.0,4.2222,5.5556,4.3333,2.7778,4.5556,3.6667,3.0,2.2222
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81818,0.0,0.0,0.0,0.0,0.090909,0.0,0.18182,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333,4.0,5.2222,4.8889,3.0,3.3333,3.2222,4.3333,3.4444,2.7778,3.4444,3.3333,3.0,1.3333
1124,0.0,0.0,0.0,0.72727,0.0,0.090909,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.18182,0.18182,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.36364,0.0,0.18182,6.7778,6.7778,6.7778,7.1111,5.1111,7.1111,5.6667,1.3333,5.1111,5.4444,3.1111,6.7778,8.1111,7.4444
1125,0.090909,0.090909,0.090909,0.27273,0.0,0.0,0.090909,0.0,0.36364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.18182,0.45455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8889,6.1111,6.6667,7.6667,4.4444,5.7778,5.1111,2.3333,5.3333,6.0,2.6667,6.8889,5.8889,6.4444
1126,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45455,0.0,0.72727,0.090909,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,1.4444,5.3333,5.4444,4.0,1.8889,1.4444,3.3333,5.2222,2.3333,2.0,6.2222,1.7778,2.5556,1.5556
1127,0.090909,0.54545,0.0,0.18182,0.0,0.0,0.27273,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36364,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,7.8889,5.5556,6.4444,7.3333,7.0,8.4444,4.2222,1.1111,7.4444,5.0,1.8889,7.8889,8.1111,8.3333
1128,0.0,0.0,0.0,0.54545,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.18182,0.0,0.090909,0.0,0.0,0.0,0.36364,0.090909,0.0,0.090909,0.0,0.0,0.0,0.18182,0.0,0.090909,0.0,0.090909,6.1111,6.3333,8.0,7.2222,4.5556,7.5556,5.4444,2.1111,5.6667,4.1111,2.3333,6.2222,7.1111,6.5556
1129,0.0,0.0,0.18182,0.0,0.0,0.0,0.0,0.27273,0.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36364,0.0,0.0,0.0,5.6667,5.4444,6.1111,5.1111,5.5556,5.7778,4.6667,3.0,5.3333,4.2222,4.1111,5.1111,5.7778,5.4444
1130,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.27273,0.0,0.0,0.0,0.090909,0.090909,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.45455,6.3333,5.2222,6.2222,5.8889,5.8889,7.2222,5.4444,2.4444,6.6667,6.0,3.1111,6.0,7.4444,6.7778
1131,0.090909,0.0,0.0,0.45455,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.36364,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.36364,0.0,0.090909,7.0,6.6667,6.4444,6.1111,6.6667,6.1111,5.5556,2.1111,5.8889,6.5556,3.4444,6.4444,7.7778,7.2222
1132,0.0,0.0,0.72727,0.090909,0.0,0.0,0.090909,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,5.6667,5.7778,5.5556,5.1111,4.7778,6.4444,4.3333,3.4444,5.3333,4.6667,3.7778,6.0,5.8889,5.4444
1133,0.0,0.36364,0.0,0.81818,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,6.7778,6.8889,6.7778,6.3333,7.0,7.0,5.7778,2.5556,5.8889,6.0,2.6667,6.7778,6.8889,7.6667
1134,0.0,0.18182,0.090909,0.36364,0.0,0.0,0.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18182,0.090909,0.0,0.0,0.18182,0.18182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18182,0.0,0.0,3.5556,6.2222,5.7778,4.3333,6.2222,3.7778,4.5556,4.8889,3.6667,5.2222,5.7778,3.3333,5.4444,4.6667
1135,0.090909,0.0,0.0,0.090909,0.0,0.18182,0.27273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27273,0.0,0.090909,0.36364,0.0,0.0,0.0,0.0,0.0,0.0,0.090909,0.0,0.18182,0.0,0.0,2.2222,5.7778,5.4444,4.7778,4.5556,3.4444,4.3333,3.3333,2.7778,4.2222,4.1111,2.8889,2.6667,3.5556
