num,approach,arousal,attention,certainty,commitment,control,dominance,effort,fairness,identity,obstruction,safety,upswing,valence
1306,3.0,4.8889,6.5556,3.7778,5.4444,4.8889,5.4444,2.8889,4.4444,6.6667,3.7778,4.2222,2.8889,5.1111
1307,5.2222,5.8889,4.7778,5.8889,4.6667,8.0,4.5556,3.2222,5.4444,5.3333,4.7778,5.7778,5.5556,4.3333
1308,5.0,6.4444,5.8889,6.1111,5.5556,7.2222,4.0,3.1111,5.5556,6.0,3.1111,7.3333,5.8889,6.7778
1309,1.3333,3.5556,3.7778,4.2222,3.2222,3.4444,4.1111,7.3333,4.1111,2.1111,5.7778,2.8889,2.6667,2.0
1310,2.4444,6.3333,5.4444,4.1111,4.5556,3.3333,3.7778,6.7778,3.0,4.8889,5.0,3.1111,2.2222,1.7778
1311,7.0,6.4444,6.4444,6.1111,4.5556,6.8889,5.5556,2.4444,6.2222,5.6667,2.3333,6.0,6.6667,7.7778
1312,5.6667,5.6667,5.6667,6.0,4.5556,6.5556,5.4444,2.8889,6.4444,5.2222,2.3333,6.3333,5.6667,6.7778
1313,2.2222,6.8889,7.0,4.5556,3.8889,3.7778,4.0,6.1111,4.4444,3.3333,3.7778,1.8889,4.4444,2.6667
1314,4.4444,6.6667,6.1111,5.0,4.0,4.7778,4.1111,3.3333,5.8889,5.0,3.4444,4.6667,5.4444,5.5556
1315,4.7778,5.3333,6.3333,5.5556,5.1111,5.3333,5.8889,3.0,5.6667,6.1111,3.4444,5.4444,6.2222,6.1111
1316,5.1111,7.0,7.1111,6.6667,5.4444,6.5556,6.1111,4.1111,6.4444,5.5556,4.2222,5.1111,5.7778,6.5556
1317,3.2222,5.2222,6.2222,5.0,4.2222,3.3333,4.1111,4.8889,3.8889,5.2222,4.7778,5.0,3.3333,3.6667
1318,2.2222,7.0,7.5556,4.2222,4.2222,3.1111,3.4444,6.1111,5.4444,3.5556,5.3333,1.7778,4.0,2.7778
1319,5.6667,5.5556,6.1111,5.1111,4.7778,6.3333,5.5556,3.2222,5.6667,4.4444,3.2222,6.1111,7.0,6.6667
1320,2.7778,6.0,5.6667,4.6667,5.0,3.5556,5.3333,4.6667,4.8889,5.1111,5.4444,4.4444,4.7778,4.0
1321,6.0,5.4444,5.7778,5.5556,3.5556,6.8889,4.6667,3.6667,6.1111,3.6667,2.4444,6.7778,5.2222,5.8889
1322,7.0,7.2222,6.8889,4.6667,4.1111,7.3333,4.8889,3.4444,5.7778,5.0,2.8889,5.3333,6.6667,5.3333
1323,1.6667,6.7778,6.4444,4.0,4.4444,2.5556,4.2222,4.6667,3.1111,4.0,3.7778,2.4444,4.5556,2.0
1324,6.4444,6.8889,6.7778,5.3333,4.5556,7.1111,5.0,2.5556,6.1111,4.4444,2.6667,5.6667,6.1111,6.2222
1325,7.3333,6.8889,7.1111,6.7778,4.7778,7.2222,5.4444,3.5556,6.3333,5.1111,2.4444,6.2222,7.5556,6.6667
1326,6.5556,7.3333,7.0,6.4444,6.3333,7.0,5.6667,3.2222,5.8889,6.3333,2.4444,6.1111,6.4444,7.0
1327,6.2222,5.2222,6.4444,6.8889,5.5556,7.1111,4.7778,1.8889,6.0,6.1111,2.4444,6.1111,5.8889,7.0
1328,6.8889,6.3333,6.4444,7.0,6.5556,7.0,5.1111,1.4444,6.6667,5.0,2.4444,6.3333,7.5556,6.7778
1329,4.2222,5.6667,5.1111,3.4444,6.2222,5.4444,4.6667,3.1111,3.2222,5.0,4.5556,4.1111,4.7778,3.6667
1330,5.5556,5.8889,6.2222,6.1111,5.7778,6.6667,5.3333,2.0,6.7778,6.1111,3.1111,6.1111,6.0,6.1111
1331,3.6667,5.7778,5.6667,5.8889,5.3333,5.8889,4.7778,2.4444,6.0,4.1111,3.1111,4.3333,5.6667,6.2222
1332,4.7778,6.0,5.8889,4.8889,4.5556,4.7778,4.2222,3.0,5.6667,4.4444,2.8889,3.7778,5.8889,6.0
1333,6.6667,6.3333,6.7778,6.3333,4.7778,6.5556,4.8889,2.4444,5.8889,4.3333,1.6667,5.2222,6.8889,7.4444
1334,5.8889,4.7778,5.2222,5.8889,4.6667,6.6667,4.2222,2.2222,5.3333,4.0,2.7778,5.3333,6.1111,5.4444
1335,4.4444,5.0,5.3333,4.6667,5.2222,5.4444,3.5556,3.1111,5.0,4.1111,2.8889,4.6667,5.3333,4.5556
1336,6.3333,5.6667,5.7778,6.0,5.0,6.1111,4.4444,3.0,5.6667,5.0,2.8889,6.5556,5.8889,6.2222
1337,7.1111,6.7778,6.7778,6.7778,5.5556,7.2222,6.1111,1.2222,6.2222,5.7778,2.6667,6.6667,7.0,7.6667
1338,5.3333,6.2222,7.0,6.6667,5.4444,6.8889,5.8889,3.4444,5.8889,4.2222,3.0,5.3333,6.2222,5.5556
1339,1.0,5.4444,6.1111,4.8889,4.0,1.5556,4.2222,6.1111,1.6667,2.7778,5.4444,1.4444,1.3333,1.0
1340,5.6667,5.7778,5.8889,6.6667,5.5556,7.1111,5.1111,2.5556,5.8889,4.3333,2.7778,6.1111,6.8889,6.5556
1341,5.7778,6.3333,6.7778,7.3333,6.7778,7.7778,5.1111,2.3333,6.2222,6.0,2.7778,6.4444,5.8889,6.1111
1342,3.2222,5.4444,6.7778,5.2222,4.2222,3.8889,4.1111,3.6667,4.8889,3.2222,3.5556,2.5556,7.5556,4.0
1343,4.8889,6.0,6.0,5.6667,5.1111,6.1111,5.3333,2.1111,6.0,4.7778,3.2222,5.3333,7.6667,5.7778
1344,5.8889,5.0,5.0,6.1111,4.6667,7.3333,4.7778,2.2222,6.3333,4.5556,3.0,6.0,6.6667,6.6667
1345,3.2222,7.2222,6.2222,5.1111,3.8889,5.5556,4.6667,3.5556,5.1111,3.4444,2.5556,2.8889,7.1111,6.1111
1346,4.0,5.8889,4.5556,5.2222,4.8889,4.4444,5.3333,3.1111,5.6667,4.7778,2.6667,3.8889,6.7778,6.5556
1347,4.2222,6.2222,6.3333,5.3333,4.7778,4.4444,5.3333,3.4444,4.8889,4.1111,3.2222,4.1111,6.2222,5.5556
1348,4.2222,5.6667,5.5556,5.2222,3.8889,5.6667,4.1111,2.6667,5.0,3.7778,2.0,4.0,5.8889,5.0
1349,6.1111,6.6667,6.3333,6.4444,6.6667,7.5556,4.2222,2.4444,7.5556,5.5556,2.4444,6.7778,7.1111,7.6667
1350,2.2222,4.4444,4.1111,4.4444,3.8889,3.6667,5.1111,3.5556,3.4444,3.1111,2.8889,3.5556,2.7778,3.3333
1351,2.8889,3.7778,4.7778,4.4444,4.6667,4.2222,4.3333,3.7778,2.3333,4.2222,5.5556,4.7778,4.1111,2.7778
1352,6.8889,7.0,6.4444,5.3333,3.5556,7.3333,3.8889,2.5556,5.8889,3.7778,4.1111,6.1111,6.4444,6.4444
1353,7.7778,6.3333,5.7778,5.1111,6.7778,7.5556,4.2222,1.7778,7.2222,4.8889,2.7778,7.2222,6.8889,8.2222
1354,5.0,6.1111,5.4444,5.4444,5.2222,6.7778,4.2222,1.8889,6.5556,3.8889,3.7778,6.3333,6.7778,6.8889
1355,2.1111,2.7778,3.5556,4.0,2.6667,5.3333,3.0,5.4444,4.8889,2.4444,3.8889,3.5556,4.1111,2.5556
1356,6.0,5.7778,7.1111,6.2222,5.4444,7.0,4.2222,3.3333,6.0,4.3333,2.6667,6.0,7.2222,5.8889
1357,7.0,5.0,5.8889,6.3333,3.0,6.6667,3.6667,2.4444,6.4444,3.0,2.0,6.4444,5.8889,6.8889
1358,7.2222,5.8889,5.3333,5.8889,4.8889,7.1111,3.3333,3.6667,6.0,4.3333,2.4444,5.7778,7.0,6.6667
1359,4.0,4.6667,4.4444,5.0,3.6667,4.6667,5.1111,3.8889,3.5556,3.7778,3.3333,3.6667,3.7778,4.3333
1360,7.0,4.5556,6.6667,6.1111,4.5556,6.8889,3.3333,2.7778,7.4444,3.7778,2.2222,6.3333,6.2222,7.4444
1361,3.7778,6.6667,6.5556,4.1111,5.3333,3.0,4.7778,4.1111,3.0,4.7778,4.4444,2.2222,2.4444,3.3333
1362,2.3333,6.8889,6.2222,4.2222,6.1111,2.0,4.7778,5.5556,2.1111,2.7778,3.3333,2.2222,1.4444,1.7778
1363,7.0,5.4444,5.7778,5.5556,6.1111,6.8889,3.6667,1.6667,6.3333,5.8889,1.7778,7.1111,6.7778,7.4444
1364,4.8889,7.2222,7.2222,3.4444,4.7778,3.3333,3.7778,4.0,4.8889,4.2222,3.3333,2.7778,6.5556,4.5556
1365,6.1111,7.0,6.4444,5.5556,6.3333,5.7778,4.6667,2.2222,6.6667,4.1111,2.6667,6.4444,6.6667,6.8889
1366,5.1111,3.6667,5.3333,5.2222,4.3333,6.4444,5.0,3.0,5.7778,4.4444,3.0,6.0,5.2222,5.7778
1367,6.4444,6.0,6.3333,4.6667,5.6667,5.5556,3.7778,2.2222,4.8889,4.3333,2.8889,6.0,6.6667,7.0
1368,8.2222,4.5556,6.1111,6.6667,7.0,7.0,3.7778,2.0,6.3333,4.2222,1.6667,7.0,7.5556,7.2222
1369,6.5556,4.3333,6.0,6.0,4.7778,7.7778,4.4444,2.1111,6.4444,5.1111,3.0,6.7778,7.0,6.6667
1370,7.2222,7.0,6.8889,6.7778,6.1111,7.2222,5.6667,3.0,6.2222,5.3333,2.2222,5.4444,6.3333,7.7778
1371,6.5556,5.0,6.1111,5.6667,6.0,6.5556,3.8889,3.1111,5.8889,4.8889,3.1111,6.1111,6.2222,6.3333
1372,6.1111,3.2222,5.2222,6.5556,4.5556,7.1111,3.5556,2.5556,6.2222,4.7778,2.6667,7.1111,5.5556,6.7778
1373,1.5556,7.0,6.8889,4.0,5.1111,1.2222,1.7778,7.3333,2.2222,3.4444,4.4444,1.1111,1.2222,2.1111
1374,1.8889,6.5556,6.6667,4.1111,4.1111,2.4444,3.4444,3.5556,3.8889,3.6667,4.8889,2.4444,5.4444,4.2222
1375,2.1111,7.5556,7.0,3.7778,4.8889,2.0,3.6667,5.2222,3.7778,3.0,4.3333,1.1111,5.2222,2.4444
1376,3.2222,6.5556,6.5556,3.8889,5.0,4.6667,4.0,3.5556,4.8889,4.0,4.8889,3.7778,6.4444,5.2222
1377,7.7778,7.6667,7.0,7.0,6.7778,6.2222,5.4444,3.0,5.7778,6.0,2.2222,5.1111,6.1111,7.5556
1378,7.2222,5.0,6.3333,5.7778,6.4444,7.3333,3.8889,2.1111,6.7778,5.7778,3.6667,6.7778,6.8889,7.8889
1379,7.3333,4.7778,6.2222,6.7778,6.3333,7.6667,4.4444,2.6667,6.4444,6.1111,2.7778,6.8889,6.4444,7.7778
1380,6.7778,5.2222,6.1111,7.0,6.1111,7.3333,5.3333,2.1111,6.5556,6.7778,3.1111,6.5556,6.2222,7.2222
1381,6.6667,5.6667,6.0,5.6667,6.2222,7.2222,5.4444,2.1111,6.3333,5.4444,3.2222,6.3333,6.1111,7.4444
1382,5.4444,5.4444,5.0,4.3333,5.4444,4.3333,5.1111,2.5556,6.3333,5.2222,4.3333,4.4444,5.3333,4.8889
1383,7.2222,5.5556,5.6667,5.4444,6.6667,7.5556,5.1111,2.3333,6.1111,5.7778,3.4444,6.4444,6.3333,7.3333
1384,4.7778,5.4444,5.5556,4.2222,5.1111,5.6667,4.3333,2.5556,3.6667,4.6667,5.1111,4.3333,4.4444,4.1111
1385,6.3333,7.2222,7.1111,6.0,5.3333,6.8889,5.7778,3.4444,5.6667,5.0,3.2222,4.6667,6.1111,6.2222
1386,5.7778,5.6667,5.8889,5.0,3.3333,7.1111,5.7778,2.2222,6.0,3.3333,3.5556,5.0,6.1111,5.2222
1387,6.4444,6.6667,6.8889,5.8889,3.2222,6.5556,5.7778,4.0,5.6667,4.4444,4.1111,5.8889,6.5556,7.0
1388,5.4444,5.6667,5.5556,4.3333,4.7778,4.7778,5.6667,2.5556,5.0,4.6667,4.7778,4.6667,4.6667,4.8889
1389,5.1111,5.4444,5.1111,3.1111,3.5556,6.1111,5.3333,3.0,5.4444,4.2222,4.3333,4.0,6.6667,5.7778
1390,4.5556,5.3333,6.1111,4.4444,5.3333,4.7778,4.5556,4.2222,4.2222,4.4444,4.5556,4.2222,5.1111,4.0
1391,3.2222,5.8889,6.2222,4.2222,4.7778,6.0,4.8889,3.3333,6.4444,4.5556,5.0,3.6667,6.7778,5.4444
1392,3.1111,6.1111,6.0,3.6667,4.8889,4.1111,5.0,4.3333,4.5556,4.0,4.4444,3.4444,5.4444,4.4444
1393,3.1111,6.1111,6.3333,6.0,4.5556,4.6667,5.5556,2.8889,5.4444,4.8889,4.6667,4.3333,5.3333,5.0
1394,6.3333,7.5556,6.8889,6.0,5.8889,6.8889,6.5556,2.6667,6.7778,5.7778,3.6667,6.5556,6.8889,7.2222
1395,3.5556,5.8889,6.0,5.4444,3.7778,2.8889,4.6667,2.7778,3.5556,5.0,4.0,5.2222,3.0,4.7778
1396,3.8889,5.0,6.2222,5.4444,5.5556,5.0,5.4444,2.0,5.1111,4.6667,3.0,5.6667,6.3333,6.3333
1397,2.3333,4.8889,5.7778,3.0,4.5556,3.1111,5.1111,2.2222,5.1111,4.1111,3.5556,3.2222,7.1111,4.5556
1398,6.3333,5.3333,5.3333,4.4444,5.3333,5.2222,4.6667,3.4444,6.3333,6.1111,3.1111,6.1111,6.7778,6.4444
1399,7.2222,6.7778,6.3333,6.5556,6.0,6.1111,5.6667,3.2222,5.6667,5.5556,4.6667,5.7778,6.7778,6.7778
1400,5.2222,6.6667,6.7778,5.1111,3.8889,5.1111,4.2222,2.8889,5.0,4.0,4.3333,4.6667,5.3333,6.0
1401,3.8889,6.0,5.2222,3.7778,4.2222,5.0,4.5556,4.4444,4.3333,4.3333,3.2222,3.4444,5.3333,4.2222
1402,5.1111,5.7778,5.4444,5.1111,6.3333,4.8889,5.1111,2.6667,5.0,6.4444,4.5556,5.0,6.2222,6.1111
1403,2.6667,4.4444,5.3333,4.0,6.1111,3.0,4.5556,4.5556,3.6667,4.4444,3.7778,5.2222,3.5556,3.4444
1404,2.7778,3.7778,4.4444,3.6667,4.7778,4.1111,4.7778,3.6667,4.2222,4.8889,4.3333,3.4444,3.1111,4.4444
1405,7.3333,6.0,7.0,6.5556,6.7778,8.3333,5.1111,1.2222,6.8889,4.2222,1.8889,7.2222,7.4444,8.1111
1406,1.3333,6.5556,6.3333,4.2222,3.1111,1.8889,3.4444,5.0,2.4444,2.7778,2.8889,1.4444,1.4444,1.3333
1407,6.3333,4.6667,7.1111,6.7778,6.5556,8.3333,4.4444,1.4444,7.3333,4.8889,1.3333,7.2222,6.8889,7.3333
1408,7.3333,5.1111,6.6667,6.3333,7.5556,8.4444,4.6667,1.4444,7.4444,5.5556,2.0,7.5556,7.1111,7.5556
1409,7.6667,5.1111,6.4444,6.3333,4.3333,8.2222,5.1111,1.5556,6.3333,3.7778,1.8889,6.3333,6.1111,7.2222
1410,7.2222,6.4444,6.7778,5.5556,6.5556,7.4444,4.3333,1.3333,7.0,5.4444,3.4444,7.3333,7.3333,7.5556
1411,5.8889,6.1111,6.4444,6.0,6.0,5.6667,5.6667,2.2222,4.7778,3.8889,2.8889,5.7778,6.0,7.2222
1412,6.8889,5.4444,7.0,6.4444,4.5556,8.3333,4.8889,1.1111,7.3333,4.6667,1.5556,7.5556,6.7778,6.6667
1413,5.2222,5.6667,6.3333,4.6667,4.2222,6.6667,4.1111,1.8889,6.5556,3.5556,2.0,6.1111,5.7778,5.6667
1414,1.6667,5.4444,5.8889,4.1111,3.7778,3.1111,3.0,3.7778,4.1111,2.7778,3.6667,4.3333,2.6667,2.0
1415,6.7778,5.4444,5.8889,6.3333,6.0,7.5556,5.1111,2.0,6.7778,5.7778,3.0,6.4444,6.4444,6.8889
1416,6.8889,6.2222,6.6667,6.0,6.6667,8.1111,5.1111,1.2222,6.8889,4.7778,2.0,7.2222,7.4444,8.1111
1417,5.2222,5.0,6.2222,6.6667,6.6667,8.0,4.1111,1.3333,7.3333,4.2222,2.7778,7.1111,7.0,8.0
1418,6.3333,4.5556,6.4444,6.6667,6.7778,7.6667,4.5556,1.4444,7.1111,5.6667,2.0,7.1111,7.4444,8.2222
1419,2.1111,6.0,6.8889,2.5556,4.3333,4.6667,4.0,3.5556,4.7778,2.3333,3.1111,2.1111,5.1111,2.5556
1420,4.0,5.1111,6.6667,5.4444,5.5556,6.7778,3.6667,3.5556,6.1111,5.0,4.3333,5.8889,5.8889,5.3333
1421,8.0,5.7778,6.3333,6.1111,4.7778,7.2222,4.8889,1.8889,6.3333,5.8889,2.7778,6.6667,7.2222,7.7778
1422,2.2222,6.6667,7.3333,3.3333,4.3333,2.1111,4.2222,2.0,4.3333,3.4444,5.0,2.1111,4.3333,3.2222
1423,1.1111,5.0,5.5556,2.8889,3.6667,4.5556,3.1111,6.3333,4.4444,2.8889,3.8889,3.8889,1.3333,1.1111
1424,6.4444,6.2222,6.8889,5.3333,5.7778,7.4444,4.5556,2.5556,6.8889,6.1111,4.7778,5.6667,6.6667,6.3333
1425,1.1111,3.7778,4.8889,3.6667,2.5556,5.1111,3.8889,3.4444,5.1111,2.8889,3.7778,5.1111,3.7778,2.8889
1426,7.2222,6.4444,6.4444,6.2222,3.6667,6.6667,3.8889,2.8889,6.6667,3.7778,2.7778,6.2222,7.0,6.5556
1427,7.1111,4.6667,6.0,6.4444,4.1111,8.1111,4.2222,1.0,7.2222,4.8889,2.6667,7.3333,6.4444,7.3333
1428,6.0,5.2222,6.1111,5.1111,4.7778,6.6667,4.4444,2.3333,6.8889,5.1111,3.3333,6.3333,6.0,6.2222
1429,7.5556,5.3333,5.4444,5.7778,7.5556,7.4444,3.3333,1.6667,6.7778,5.7778,1.8889,7.5556,6.4444,8.1111
1430,5.2222,7.0,6.8889,4.8889,6.0,3.7778,4.1111,2.6667,4.7778,5.1111,2.7778,4.0,5.8889,5.8889
1431,5.0,6.8889,6.1111,4.2222,4.1111,5.8889,3.6667,4.3333,5.8889,5.1111,4.1111,6.1111,6.0,6.1111
1432,7.6667,6.6667,6.1111,7.4444,6.2222,7.4444,4.4444,3.2222,6.3333,6.3333,2.8889,7.0,7.5556,6.6667
1433,6.0,5.4444,5.5556,4.1111,5.0,5.2222,3.3333,2.6667,6.1111,6.1111,3.5556,6.3333,6.0,5.8889
1434,1.2222,6.3333,5.5556,3.5556,3.2222,3.3333,5.4444,4.2222,2.7778,3.0,5.4444,2.7778,2.5556,2.2222
1435,6.0,5.2222,4.8889,5.3333,6.3333,6.3333,5.1111,2.6667,5.7778,5.6667,3.7778,6.5556,6.3333,6.1111
1436,6.5556,6.5556,6.3333,4.8889,4.8889,7.1111,5.1111,2.2222,5.8889,5.2222,2.6667,4.1111,7.5556,7.0
1437,6.6667,5.6667,6.2222,5.4444,5.7778,6.0,3.8889,4.6667,5.7778,5.5556,3.1111,6.0,5.7778,6.2222
1438,5.7778,6.4444,5.0,5.0,4.7778,5.5556,5.6667,3.7778,6.1111,4.4444,4.3333,5.1111,5.5556,5.5556
1439,7.7778,7.3333,6.7778,5.7778,5.8889,5.8889,4.3333,2.0,6.3333,5.7778,1.8889,6.6667,6.2222,7.7778
1440,3.5556,6.4444,6.5556,3.0,5.1111,5.4444,4.6667,4.1111,4.7778,4.5556,3.7778,3.4444,7.0,5.0
1441,2.0,6.2222,5.7778,3.1111,4.1111,5.8889,3.4444,6.1111,3.2222,2.7778,5.4444,2.8889,3.1111,1.6667
1442,2.1111,6.6667,6.8889,4.2222,4.2222,2.7778,5.4444,5.2222,2.8889,2.3333,5.3333,2.5556,3.2222,1.8889
1443,2.7778,6.0,6.2222,6.0,4.0,6.6667,4.4444,3.5556,4.5556,3.6667,4.0,4.4444,4.5556,3.2222
1444,7.3333,5.1111,6.5556,6.6667,7.1111,7.4444,4.8889,2.3333,7.4444,6.4444,2.0,7.0,6.5556,7.6667
1445,6.8889,6.6667,7.1111,6.7778,7.2222,6.8889,5.5556,1.8889,3.7778,6.3333,2.0,6.2222,5.6667,6.7778
1446,6.5556,5.2222,6.3333,6.4444,5.0,7.7778,4.7778,1.8889,6.6667,4.8889,2.8889,6.8889,5.8889,6.2222
1447,5.8889,6.7778,7.1111,6.1111,5.2222,6.8889,5.4444,2.4444,6.0,5.3333,3.5556,6.4444,5.3333,6.7778
1448,5.2222,5.7778,4.8889,4.7778,4.2222,6.5556,4.3333,2.8889,6.0,4.5556,4.2222,6.2222,6.1111,4.8889
1449,6.5556,5.6667,6.1111,6.5556,5.0,7.2222,4.6667,2.4444,6.7778,6.0,2.6667,6.4444,6.0,6.7778
1450,3.1111,6.3333,5.4444,4.2222,5.2222,3.2222,4.7778,3.5556,2.8889,4.3333,4.8889,3.6667,2.7778,3.4444
1451,6.1111,6.0,6.0,5.3333,3.6667,7.2222,5.5556,2.2222,6.1111,4.7778,2.4444,5.7778,6.0,5.8889
1452,8.0,5.7778,5.8889,6.1111,6.8889,7.6667,5.2222,1.7778,6.5556,5.5556,2.7778,5.8889,7.7778,7.5556
1453,6.4444,6.1111,7.3333,6.1111,6.6667,5.6667,5.4444,3.3333,5.0,6.1111,3.0,5.3333,6.2222,7.4444
1454,4.6667,6.5556,7.2222,4.8889,5.6667,5.7778,4.1111,3.3333,4.2222,4.5556,4.0,3.5556,6.5556,5.2222
1455,5.0,5.3333,6.0,3.8889,5.6667,6.3333,4.5556,2.6667,5.2222,5.8889,2.8889,6.2222,5.4444,5.6667
1456,6.6667,6.1111,6.2222,7.1111,7.0,7.2222,4.7778,2.7778,6.2222,6.2222,2.3333,7.3333,6.8889,6.6667
1457,2.6667,5.0,6.4444,4.2222,3.7778,3.3333,4.0,5.1111,3.5556,3.5556,4.8889,3.8889,4.5556,3.2222
1458,5.1111,5.5556,6.0,6.0,5.0,6.6667,5.3333,3.3333,7.0,4.2222,3.8889,6.6667,6.3333,6.2222
1459,5.0,5.4444,6.0,4.8889,6.1111,5.4444,5.3333,2.6667,6.0,6.5556,2.7778,5.0,7.0,5.6667
1460,7.1111,6.2222,6.7778,6.8889,6.7778,7.5556,4.0,1.8889,6.4444,6.5556,2.2222,7.8889,6.3333,6.7778
1461,4.6667,6.5556,6.6667,4.7778,4.8889,4.1111,6.2222,4.2222,3.4444,3.4444,3.6667,4.5556,4.4444,4.6667
1462,5.0,5.6667,5.4444,5.6667,4.2222,5.0,4.5556,3.8889,5.5556,4.2222,3.1111,5.5556,5.1111,5.4444
1463,6.2222,6.4444,6.6667,6.5556,7.0,7.2222,4.7778,1.8889,6.7778,6.1111,2.4444,6.3333,7.0,7.1111
1464,3.0,5.6667,6.8889,3.5556,4.6667,2.1111,4.3333,6.5556,2.5556,3.5556,5.5556,1.6667,2.1111,1.3333
1465,6.0,5.2222,6.2222,6.2222,6.4444,6.4444,5.1111,3.5556,6.2222,5.7778,2.5556,6.1111,5.4444,6.4444
1466,2.3333,4.7778,5.5556,3.4444,4.7778,2.8889,3.3333,4.4444,3.2222,4.2222,3.3333,2.6667,3.7778,3.1111
1467,6.4444,3.8889,4.6667,4.4444,3.7778,6.5556,4.7778,3.5556,5.1111,4.4444,2.4444,5.1111,5.6667,4.7778
1468,4.5556,4.5556,4.6667,4.0,4.3333,5.8889,4.1111,3.4444,5.3333,3.7778,2.7778,5.4444,5.7778,5.5556
1469,5.1111,5.3333,5.0,4.5556,4.8889,6.2222,5.0,4.0,4.6667,4.0,3.2222,4.7778,4.6667,5.0
1470,5.3333,4.1111,5.6667,3.4444,5.1111,4.4444,4.8889,3.5556,3.5556,4.1111,3.2222,4.6667,4.8889,4.7778
1471,2.1111,4.8889,3.4444,4.3333,3.5556,3.0,3.2222,5.1111,3.6667,3.5556,4.1111,2.6667,2.1111,2.1111
1472,5.5556,6.1111,6.4444,5.3333,5.7778,7.2222,6.2222,3.0,5.3333,5.5556,2.8889,5.6667,5.7778,5.4444
1473,3.0,5.0,6.2222,4.0,7.0,4.5556,4.1111,4.7778,3.4444,4.4444,3.7778,3.4444,3.1111,3.0
1474,5.4444,5.1111,5.4444,4.6667,5.8889,6.5556,5.1111,4.4444,5.1111,4.8889,3.2222,4.8889,5.3333,5.2222
1475,1.5556,4.6667,4.2222,3.4444,6.2222,3.6667,2.3333,5.7778,2.3333,2.2222,5.1111,2.3333,2.0,1.6667
1476,6.5556,5.7778,5.3333,5.3333,3.1111,5.8889,5.0,4.2222,6.0,4.0,2.4444,5.0,4.6667,6.2222
1477,6.5556,6.5556,6.5556,4.3333,5.1111,7.5556,5.4444,4.6667,4.7778,5.0,3.1111,4.8889,7.0,6.1111
1478,2.6667,6.3333,6.1111,3.3333,4.5556,2.3333,3.8889,5.2222,2.3333,4.2222,4.7778,2.5556,2.1111,1.8889
1479,4.5556,4.8889,5.4444,5.1111,4.7778,5.2222,3.8889,3.8889,4.2222,5.2222,4.3333,4.4444,4.8889,5.1111
1480,5.0,5.2222,6.5556,4.0,4.2222,6.1111,4.5556,3.8889,4.5556,4.3333,2.5556,5.3333,6.6667,5.2222
1481,7.5556,5.5556,6.0,4.7778,6.1111,7.1111,5.1111,3.2222,5.0,5.8889,2.6667,6.2222,6.4444,7.5556
1482,6.7778,7.3333,6.6667,5.3333,4.7778,6.2222,4.6667,3.2222,5.0,5.1111,3.7778,5.5556,5.7778,6.4444
1483,7.1111,5.1111,6.1111,5.2222,4.2222,7.1111,3.7778,2.7778,5.4444,5.2222,3.0,5.4444,6.6667,7.1111
1484,3.0,5.1111,6.2222,3.6667,3.3333,4.4444,3.8889,4.2222,5.5556,3.8889,2.8889,3.2222,3.1111,4.6667
1485,2.4444,5.4444,6.4444,3.4444,4.8889,2.3333,3.5556,4.7778,3.0,5.0,4.8889,2.2222,3.2222,2.7778
1486,4.1111,5.7778,7.3333,4.6667,4.2222,5.8889,5.1111,4.0,4.7778,4.1111,3.1111,4.6667,6.2222,4.7778
1487,1.6667,6.7778,6.7778,3.6667,3.3333,2.3333,3.4444,6.0,2.7778,3.8889,4.6667,2.4444,2.0,2.0
1488,6.0,4.4444,6.2222,4.6667,5.4444,6.5556,4.2222,2.7778,5.7778,5.5556,3.2222,5.4444,5.6667,6.7778
1489,7.6667,4.6667,6.4444,6.1111,6.6667,6.5556,3.5556,2.8889,5.8889,5.7778,2.6667,6.3333,7.3333,7.7778
1490,6.2222,7.1111,5.5556,5.4444,5.3333,5.2222,5.0,2.2222,5.5556,5.2222,2.2222,5.2222,5.0,6.1111
1491,6.1111,6.3333,5.7778,5.0,5.2222,5.7778,4.7778,4.0,4.8889,5.5556,3.5556,5.1111,5.7778,5.6667
1492,4.0,6.8889,6.4444,4.0,4.7778,3.3333,4.6667,4.8889,4.4444,4.7778,5.5556,3.5556,3.3333,3.4444
1493,6.3333,4.7778,5.2222,5.4444,6.6667,5.6667,4.1111,3.1111,6.0,6.0,3.4444,6.7778,4.1111,6.7778
1494,7.3333,4.7778,6.3333,6.1111,6.0,7.3333,5.0,3.1111,6.1111,5.8889,2.8889,6.2222,6.4444,7.2222
1495,6.2222,6.4444,7.2222,5.6667,5.1111,6.1111,5.0,3.3333,6.2222,4.8889,2.7778,4.8889,7.2222,7.3333
1496,5.2222,7.7778,6.5556,5.1111,4.8889,6.0,4.5556,4.8889,6.1111,3.8889,4.6667,5.7778,6.1111,6.0
1497,5.8889,6.3333,6.1111,5.5556,6.2222,5.0,3.3333,3.1111,5.8889,6.2222,3.4444,6.1111,4.8889,7.0
1498,7.4444,5.2222,5.3333,6.3333,4.5556,6.6667,4.4444,3.1111,6.3333,5.1111,3.1111,6.6667,6.0,7.4444
1499,6.3333,5.5556,6.3333,4.8889,5.7778,4.7778,4.5556,3.0,5.2222,4.2222,3.0,6.2222,5.7778,6.5556
1500,7.6667,6.0,6.8889,5.5556,3.7778,7.0,3.4444,3.1111,6.0,3.8889,2.7778,5.5556,6.6667,7.4444
